source,title,property_type,transaction_type,location,price,area_sqm,bedrooms,bathrooms,date_posted,description,url
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=752
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=752
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=752
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=752
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=752
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=752
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=753
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=753
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=753
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=753
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=753
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=753
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=753
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=753
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=754
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=754
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=754
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=754
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=754
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=754
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=754
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=754
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=755
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=755
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=755
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=755
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=755
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=755
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=755
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=755
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=756
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=756
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=756
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=756
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=756
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=756
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=756
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=756
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=757
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=757
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=757
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=757
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=757
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=757
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=757
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=757
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=758
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=758
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=758
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=758
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=758
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=758
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=758
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=758
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=759
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=759
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=759
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=759
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=759
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=759
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=759
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=759
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=760
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=760
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=760
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=760
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=760
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=760
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=760
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=760
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=761
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=761
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=761
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=761
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=761
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=761
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=761
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=761
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=762
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=762
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=762
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=762
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=762
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=762
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=762
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=762
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=763
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=763
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=763
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=763
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=763
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=763
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=763
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=763
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=764
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=764
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=764
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=764
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=764
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=764
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=764
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=764
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=765
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=765
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=765
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=765
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=765
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=765
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=765
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=765
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=766
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=766
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=766
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=766
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=766
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=766
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=766
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=766
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=767
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=767
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=767
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=767
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=767
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=767
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=767
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=767
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=768
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=768
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=768
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=768
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=768
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=768
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=768
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=768
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=769
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=769
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=769
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=769
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=769
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=769
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=769
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=769
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=770
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=770
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=770
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=770
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=770
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=770
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=770
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=770
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=771
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=771
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=771
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=771
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=771
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=771
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=771
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=771
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=772
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=772
atsogo,Plot for sale,Land,For Sale,"LILONGWE, Area 46,",115000000.00,2100,0,0,2025-06-03 10:29:12,,https://atsogo.mw/listings/properties?page=772
atsogo,House for office use,Complete House,For rent,"LILONGWE, Area 6,",2000000.00,0,5,3,2025-05-19 13:16:34,,https://atsogo.mw/listings/properties?page=772
atsogo,Commercial property,Commercial Property,For Sale,"LILONGWE, Mitundu Trading,",35000000.00,0,0,0,2025-05-19 11:27:04,,https://atsogo.mw/listings/properties?page=772
atsogo,Plot for sale,Plot,For Sale,"LILONGWE, Area 43,",165000000.00,1500,0,0,2025-05-12 12:00:48,,https://atsogo.mw/listings/properties?page=772
atsogo,Office space,Commercial Property,For rent,"LILONGWE, Old Area 10,",3000000.00,0,8,3,2025-05-12 10:40:23,,https://atsogo.mw/listings/properties?page=772
atsogo,House for sale,Incompleted House,For Sale,"LILONGWE, Area 49 Baghdad,",100000000.00,450,3,2,2025-04-26 11:15:54,,https://atsogo.mw/listings/properties?page=772
atsogo,Plot in Area 41,Plot,For Sale,"LILONGWE, Area 41,",85000000.00,0,0,0,2025-06-20 11:00:03,,https://atsogo.mw/listings/properties?page=773
atsogo,Furnished House,Complete House,For rent,"LILONGWE, New Area 43,",2000.00,0,4,5,2025-06-20 10:41:53,,https://atsogo.mw/listings/properties?page=773
